,base,cloudiness,cod,latitude,longitude,dt,id,main.grnd_level,humidity,main.pressure,main.sea_level,temperature,main.temp_max,main.temp_min,message,name,rain.1h,rain.3h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,timezone,visibility,weather,wind.deg,wind.gust,windspeed
477,stations,65.0,200,-7.38,108.21,1562640230.0,1640902.0,947.38,74.0,1014.72,1014.72,295.833,295.833,295.833,,Kawalu,,0.125,ID,,0.0052,1562626842.0,1562669007.0,,25200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",95.951,,2.83
478,stations,19.0,200,-2.84,17.57,1562640231.0,2311968.0,974.5,60.0,1012.21,1012.21,294.823,294.823,294.823,,Malangwa,,,CD,,0.0062,1562648146.0,1562691215.0,,3600.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",312.401,,1.12
479,stations,62.0,200,67.8,130.41,1562640087.0,2027042.0,902.1,49.0,1002.31,1002.31,293.503,293.503,293.503,,Batagay-Alyta,,,RU,,0.0063,0.0,0.0,,32400.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",247.377,,1.26
480,stations,100.0,200,6.62,73.07,1562640231.0,1337613.0,1009.99,76.0,1009.89,1009.89,302.153,302.153,302.153,,Kulhudhuffushi,,0.5,MV,,0.0063,1562633883.0,1562678835.0,,18000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",202.5,,5.77
481,stations,0.0,200,34.45,40.92,1562640201.0,174448.0,970.33,44.0,1003.0,1003.0,299.623,299.623,299.623,,Abu Kamal,,,SY,,0.0072,1562638260.0,1562689892.0,,10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",283.744,,10.05
482,stations,96.0,200,-40.86,172.81,1562640232.0,2181997.0,,45.0,1008.0,,286.9,287.04,286.48,,Takaka,,,NZ,265598.0,0.0065,1562615540.0,1562649297.0,3.0,43200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2.0,4.02,2.24
483,stations,1.0,200,26.45,-81.95,1562640232.0,4155996.0,,78.0,1014.0,,299.8,301.48,297.15,,Fort Myers Beach,,,US,4122.0,0.007,1562582461.0,1562631857.0,1.0,-14400.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",240.0,,1.5
484,stations,88.0,200,69.3,139.9,1562640232.0,2028164.0,942.66,64.0,1004.03,1004.03,292.633,292.633,292.633,,Deputatskiy,,1.062,RU,,0.0064,0.0,0.0,,36000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",201.229,,2.62
485,stations,90.0,200,16.38,-93.6,1562640232.0,3530097.0,,94.0,1016.0,,296.15,296.15,296.15,,Champerico,,,MX,7162.0,0.0064,1562586452.0,1562633458.0,1.0,-18000.0,12874.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",130.0,,2.6
486,stations,70.0,200,58.38,97.46,1562640233.0,1509844.0,979.54,40.0,1007.04,1007.04,297.343,297.343,297.343,,Boguchany,,,RU,,0.0061,1562618240.0,1562682769.0,,25200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",211.934,,2.8
487,stations,0.0,200,41.89,12.48,1562640136.0,6539761.0,,74.0,1013.0,,297.11,299.15,295.37,,Rome,,,IT,6792.0,0.0069,1562643783.0,1562698021.0,1.0,7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",160.0,,2.6
488,stations,0.0,200,-24.59,27.41,1562640233.0,949683.0,,79.0,1027.0,,275.93,275.93,275.93,,Thabazimbi,,,ZA,2013255.0,0.0086,1562648087.0,1562686550.0,3.0,7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",151.302,,4.31
489,stations,100.0,200,11.04,20.28,1562640233.0,245338.0,965.42,93.0,1014.1,1014.1,295.223,295.223,295.223,,Am Timan,,,TD,,0.0064,1562646102.0,1562691957.0,,3600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",101.066,,0.28
490,stations,0.0,200,50.28,113.29,1562640233.0,2028028.0,895.69,36.0,1008.01,1008.01,298.183,298.183,298.183,,Aksha,,,RU,,0.0061,1562617564.0,1562675846.0,,32400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",306.927,,2.23
491,stations,39.0,200,-3.46,120.21,1562640234.0,1638368.0,853.54,85.0,1012.77,1012.77,293.773,293.773,293.773,,Kaili,,0.438,ID,,0.0056,1562623571.0,1562666517.0,,28800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",179.894,,0.54
492,stations,75.0,200,-13.71,-76.2,1562640234.0,3932145.0,,82.0,1015.0,,289.97,290.15,289.82,,Pisco,,,PE,8691.0,0.0078,1562585346.0,1562626211.0,1.0,-18000.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",220.0,,5.7
493,stations,0.0,200,59.7,150.17,1562640234.0,2127060.0,966.62,54.0,1013.29,1013.29,292.023,292.023,292.023,,Arman,,,RU,,0.007,1562604842.0,1562670864.0,,39600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",219.948,,3.57
494,stations,1.0,200,38.55,-91.75,1562640235.0,4828677.0,,73.0,1015.0,,297.78,299.26,295.93,,Mint Hill,,,US,6176.0,0.0087,1562582997.0,1562636024.0,1.0,-18000.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",80.0,,2.1
495,stations,97.0,200,12.92,-85.84,1562640206.0,3616584.0,917.16,96.0,1014.82,1014.82,292.933,292.933,292.933,,San Ramon,,0.188,NI,,0.0061,1562584963.0,1562631222.0,,-21600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",44.293,,1.49
496,stations,0.0,200,27.87,-0.29,1562640235.0,2508813.0,,10.0,1007.0,,304.15,304.15,304.15,,Adrar,,,DZ,1098.0,0.0067,1562649097.0,1562698837.0,1.0,3600.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",110.0,,5.7
497,stations,40.0,200,13.07,-59.53,1562640235.0,3373652.0,,78.0,1017.0,,301.15,301.15,301.15,,Oistins,,,BB,8772.0,0.0073,1562578631.0,1562624923.0,1.0,-14400.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",100.0,,9.3
498,stations,0.0,200,-20.56,164.28,1562640235.0,2140558.0,1015.45,63.0,1015.46,1015.46,293.833,293.833,293.833,,Koumac,,,NC,,0.0064,1562614773.0,1562654160.0,,39600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",161.771,,7.9
499,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,
